Feature,rank_mi,rank_RFE,rank_embed,value_min,value_med,value_mean,value_harmo
L19437,1537,750,1793,750,1537.0,1360.0,1180.3235788424927
H47646,1538,322,1222,322,1222.0,1027.3333333333333,655.864472956004
T81492,1539,317,1197,317,1197.0,1017.6666666666666,646.5839697065321
X66839,1540,972,1928,972,1540.0,1480.0,1365.6044274967128
R07333,1541,1827,1486,1486,1541.0,1618.0,1604.9456706974388
X83535,1542,1804,1401,1401,1542.0,1582.3333333333333,1565.265277499982
R43309,1543,1805,1402,1402,1543.0,1583.3333333333333,1566.275766942982
R50864,1544,1806,1403,1403,1544.0,1584.3333333333333,1567.286243438952
M27539,1545,1809,1406,1406,1545.0,1586.6666666666667,1569.6300922332869
L38810,1546,1815,1473,1473,1546.0,1611.3333333333333,1598.5665388166142
D13705,1547,1822,1481,1481,1547.0,1616.6666666666667,1603.8670064495652
T54650,1548,1823,1482,1482,1548.0,1617.6666666666667,1604.8745244521942
M19311,1549,1828,1487,1487,1549.0,1621.3333333333333,1608.4767149473762
T70063,1550,1757,1416,1416,1550.0,1574.3333333333333,1562.0704768607122
D12765,1551,1829,1488,1488,1551.0,1622.6666666666667,1609.8434910088315
H88360_,1552,1830,1489,1489,1552.0,1623.6666666666667,1610.850987270374
Z48950,1553,1831,1490,1490,1553.0,1624.6666666666667,1611.858474761223
T57780,1554,1834,1493,1493,1554.0,1627.0,1614.1622043619884
X57351,1555,1837,1496,1496,1555.0,1629.3333333333333,1616.4648119201604
H88360,1556,1842,1501,1501,1556.0,1633.0,1620.0591794440504
R37276,1557,1843,1474,1474,1557.0,1624.6666666666667,1610.0636216715047
X15822,1558,1799,1396,1396,1558.0,1584.3333333333333,1567.3610469670116
L12168,1559,1798,1395,1395,1559.0,1584.0,1567.0246017383959
T76972,1560,1797,1394,1394,1560.0,1583.6666666666667,1566.6869847806581
L16510,1561,1795,1392,1392,1561.0,1582.6666666666667,1565.673049222812
T40507,1562,1761,1420,1420,1562.0,1581.0,1568.8002129237088
T50334_,1563,1764,1423,1423,1563.0,1583.3333333333333,1571.1500169593269
R62425,1564,1765,1424,1424,1564.0,1584.3333333333333,1572.1576183089196
M62994,1565,1768,1427,1427,1565.0,1586.6666666666667,1574.506147789126
D31883,1566,1769,1428,1428,1566.0,1587.6666666666667,1575.513709547019
T51852,1567,1777,1436,1436,1567.0,1593.3333333333333,1581.2050590104084
L22214,1568,1779,1438,1438,1568.0,1595.0,1582.8804589252584
X53743,1569,1780,1439,1439,1569.0,1596.0,1583.88791900611
R67075,1570,1783,1381,1381,1570.0,1578.0,1560.9486994473475
H15901,1571,1784,1409,1409,1571.0,1588.0,1573.3177378221824
L26339,1572,1785,1382,1382,1572.0,1579.6666666666667,1562.5444294821739
T50334,1573,1788,1385,1385,1573.0,1582.0,1564.9177282544958
H50623,1574,1789,1386,1386,1574.0,1583.0,1565.9285441067036
T61632,1575,1792,1389,1389,1575.0,1585.3333333333333,1568.3004623315962
D30655,1576,1793,1390,1390,1576.0,1586.3333333333333,1569.3112103089252
M99626,1577,1855,1452,1452,1577.0,1628.0,1611.2536822261438
X69723,1578,1857,1454,1454,1578.0,1629.6666666666667,1612.9253970681539
M27635,1579,1859,1456,1456,1579.0,1631.3333333333333,1614.5967949735862
M14630,1580,1937,1316,1316,1580.0,1611.0,1571.4605391300004
R74349,1581,1940,1349,1349,1581.0,1623.3333333333333,1587.919253613517
H24754,1582,1946,1356,1356,1582.0,1628.0,1592.8225352112677
U21909,1583,1953,1363,1363,1583.0,1633.0,1597.9372336597116
T88723,1584,1957,1367,1367,1584.0,1636.0,1601.0005356129732
T63258,1585,1963,1373,1373,1585.0,1640.3333333333333,1605.4187837813968
T48041,1586,1967,1377,1377,1586.0,1643.3333333333333,1608.4740027730409
T63484,1587,1973,1321,1321,1587.0,1627.0,1583.979115029517
H86060,1588,1974,1322,1322,1588.0,1628.0,1585.00526946804
X63432,1589,1988,1336,1336,1589.0,1637.6666666666667,1595.0254574187015
T55131,1590,1991,1339,1339,1590.0,1640.0,1597.4296480098544
T65938,1591,1992,1340,1340,1591.0,1641.0,1598.455081568365
T51496,1592,1994,1342,1342,1592.0,1642.6666666666667,1600.1692339667904
R02593,1593,1995,1343,1343,1593.0,1643.6666666666667,1601.1945667967075
U14973,1594,1996,1344,1344,1594.0,1644.6666666666667,1602.2198690477737
R85482,1595,1997,1345,1345,1595.0,1645.6666666666667,1603.2451407760664
H77302,1596,1938,1317,1317,1596.0,1617.0,1577.4000794596743
H13281,1597,1925,1273,1273,1597.0,1598.3333333333333,1553.4378340536332
H46728,1598,1861,1458,1458,1598.0,1639.0,1622.4997033840166
R49974,1599,1924,1272,1272,1599.0,1598.3333333333333,1553.3538918818501
T62856,1600,1865,1462,1462,1600.0,1642.3333333333333,1625.8509807039404
H87366,1601,1867,1464,1464,1601.0,1644.0,1627.5261388266301
V00522,1602,1877,1378,1378,1602.0,1619.0,1593.4780592681773
M28214,1603,1878,1289,1289,1603.0,1590.0,1552.709140703037
R06716,1604,1879,1290,1290,1604.0,1591.0,1553.7334051242403
X67325,1605,1886,1297,1297,1605.0,1596.0,1559.0200754296209
T93589,1606,1887,1298,1298,1606.0,1597.0,1560.0439567470728
M86842,1607,1888,1299,1299,1607.0,1598.0,1561.0678069152439
M57710,1608,1897,1308,1308,1608.0,1604.3333333333333,1567.7546974976542
H13194,1609,1903,1314,1314,1609.0,1608.6666666666667,1572.306341987014
H85596,1610,1904,1315,1315,1610.0,1609.6666666666667,1573.3294476572105
H64398,1611,1909,1257,1257,1611.0,1592.3333333333333,1546.3025764266026
U09873,1612,1911,1259,1259,1612.0,1594.0,1548.055666925537
M94345,1613,1914,1262,1262,1613.0,1596.3333333333333,1550.5303347308086
R42570,1614,1923,1270,1270,1614.0,1602.3333333333333,1556.8232207856222
M58297,1615,1759,1418,1418,1615.0,1597.3333333333333,1584.8542901046633
K01144,1616,1753,1414,1414,1616.0,1594.3333333333333,1581.8812455128034
L19956,1617,313,1200,313,1200.0,1043.3333333333333,645.6263214794831
H65823,1618,177,1016,177,1016.0,937.0,413.6780465057206
X55019,1619,209,1062,209,1062.0,963.3333333333334,472.8897204772368
X03674,1620,207,1064,207,1064.0,963.6666666666666,469.6267749119454
X80026,1621,199,1036,199,1036.0,952.0,454.0446474546658
T87527,1622,189,1010,189,1010.0,940.3333333333334,434.9321804699982
M93010,1623,185,1011,185,1011.0,939.6666666666666,427.91927751095676
R41941,1624,184,1012,184,1012.0,940.0,426.2157676348547
R54837,1625,180,1015,180,1015.0,940.0,419.2191379452361
M16447,1626,174,1017,174,1017.0,939.0,408.41794273450404
T79813,1627,1752,1413,1413,1627.0,1597.3333333333333,1584.686863043573
T72582,1628,173,1018,173,1018.0,939.6666666666666,406.6740246858012
T59406,1629,167,1006,167,1006.0,934.0,394.9481768253994
H40705,1630,164,1022,164,1022.0,938.6666666666666,390.1408043077169
L10911,1631,160,1024,160,1024.0,938.3333333333334,382.66852001771883
Z46389,1632,155,1025,155,1025.0,937.3333333333334,373.1358247367044
R85616,1633,158,1026,158,1026.0,939.0,378.97245249525196
U28963,1634,154,1027,154,1027.0,938.3333333333334,371.32336803466814
M30474,1635,220,1058,220,1058.0,971.0,491.621545974017
H22579,1636,219,1057,219,1057.0,970.6666666666666,489.9134349481397
T72503,1637,224,1055,224,1055.0,972.0,498.08845587828205
T50511,1638,230,1052,230,1052.0,973.3333333333334,507.70896494946777
M23419,1639,305,1202,305,1202.0,1048.6666666666667,635.4904369094788
M99564,1640,295,1206,295,1206.0,1047.0,621.2757106704385
H41017,1641,283,1211,283,1211.0,1045.0,603.7775635770105
T54341,1642,280,1214,280,1214.0,1045.3333333333333,599.5005921803552
D13634,1643,278,1215,278,1215.0,1045.3333333333333,596.5625711049535
M32405,1644,275,1217,275,1217.0,1045.3333333333333,592.1447464289981
Z15114,1645,273,1218,273,1218.0,1045.3333333333333,589.1682060484509
T65594,1646,267,1219,267,1219.0,1044.0,579.9122669207834
X72389,1647,257,1146,257,1146.0,1016.6666666666666,558.5743942166299
X59871,1648,262,1021,262,1021.0,977.0,555.2448303571203
R49169,1649,261,1128,261,1128.0,1012.6666666666666,563.4468810605102
T70197,1650,256,1039,256,1039.0,981.6666666666666,547.96777337816
T49397,1651,244,1045,244,1045.0,980.0,529.9424577622855
H05966,1652,242,1046,242,1046.0,980.0,526.9091422264111
X04500,1653,239,1047,239,1047.0,979.6666666666666,522.2685805628053
X62055,1654,152,1028,152,1028.0,944.6666666666666,367.8136145762571
M69238,1655,148,1030,148,1030.0,944.3333333333334,360.0636527547181
T47562,1656,147,1031,147,1031.0,944.6666666666666,358.14404338054294
R83904,1657,66,1071,66,1071.0,931.3333333333334,179.76211429404586
X82456,1658,56,1075,56,1075.0,929.6666666666666,154.71484418192023
X05196,1659,53,1077,53,1077.0,929.6666666666666,147.06457353975745
R92729,1660,49,1079,49,1079.0,929.3333333333334,136.75302840884598
X77956,1661,47,1080,47,1080.0,929.3333333333334,131.552587055646
T62633,1662,43,1081,43,1081.0,928.6666666666666,121.05283011181095
M26252,1663,36,1085,36,1085.0,928.0,102.38642387916038
control11,1664,35,1086,35,1086.0,928.3333333333334,99.69029408086988
control10,1665,32,1087,32,1087.0,928.0,91.54557175516973
control9,1666,27,1088,27,1088.0,927.0,77.80810465053426
control8,1667,30,1089,30,1089.0,928.6666666666666,86.07954087446913
X54163,1668,28,1090,28,1090.0,928.6666666666666,80.5774993879739
X69878,1669,13,1093,13,1093.0,925.0,38.2471820411876
H80975,1670,15,1095,15,1095.0,926.6666666666666,44.002005213555236
X66363,1671,16,1096,16,1096.0,927.6666666666666,46.86705251619672
R16255,1672,1751,1271,1271,1672.0,1564.6666666666667,1533.7655313977637
T53694,1673,61,1073,61,1073.0,935.6666666666666,167.38140662935288
T46888,1674,73,1098,73,1098.0,948.3333333333334,197.28083206888036
X63187,1675,139,1066,139,1066.0,960.0,343.66836383575907
T69446,1676,75,1100,75,1100.0,950.3333333333334,202.16882737108878
D14696,1677,138,1067,138,1067.0,960.6666666666666,341.6900524023872
H82820,1678,129,1101,129,1101.0,969.3333333333334,324.10880932596973
J00231,1679,120,1106,120,1106.0,968.3333333333334,305.0924481579281
Z11584,1680,118,1107,118,1107.0,968.3333333333334,300.80746550575566
Z14000,1681,114,1109,114,1109.0,968.0,292.15485116774175
R34701,1682,113,1110,113,1110.0,968.3333333333334,289.99548227825136
X61971,1683,111,1111,111,1111.0,968.3333333333334,285.62516841005765
T91043,1684,107,1112,107,1112.0,967.6666666666666,276.7808746742304
M86400,1685,101,1116,101,1116.0,967.3333333333334,263.3769306186069
L26405,1686,97,1118,97,1118.0,967.0,254.305119855202
X57206,1687,96,1119,96,1119.0,967.3333333333334,252.0353970485771
Z22658,1688,89,1120,89,1120.0,965.6666666666666,235.82626635620556
R95874,1689,83,1123,83,1123.0,965.0,221.7175105145523
T48102,1690,88,1124,88,1124.0,967.3333333333334,233.55332918528012
T99498,1691,76,1126,76,1126.0,964.3333333333334,204.9549882492241
H45781,1692,964,1932,964,1692.0,1529.3333333333333,1397.9761933491855
T77446,1693,986,1921,986,1693.0,1533.3333333333333,1411.4801220190511
R32511,1694,787,133,133,787.0,871.3333333333334,319.8374783768882
R36467,1695,1691,452,452,1691.0,1279.3333333333333,883.9841681873089
U18242,1696,1657,497,497,1657.0,1283.3333333333333,935.9803838217907
X17644,1697,1661,499,499,1661.0,1285.6666666666667,938.8701145146616
R44740,1698,1669,503,503,1669.0,1290.0,944.536532788169
R42798,1699,1681,447,447,1681.0,1275.6666666666667,877.0386078936467
T62904,1700,1683,448,448,1683.0,1277.0,878.59173748893
T89175,1701,1685,449,449,1685.0,1278.3333333333333,880.1440955531964
L41142,1702,1689,451,451,1689.0,1280.6666666666667,883.1568015487672
X71490,1703,1699,456,456,1699.0,1286.0,890.5345875286774
X80497,1704,1509,388,388,1509.0,1200.3333333333333,783.9315826693696
X78549,1705,1701,457,457,1701.0,1287.6666666666667,892.1711407445835
T52624,1706,1703,458,458,1703.0,1289.0,893.715842781151
R76863,1707,1709,461,461,1707.0,1292.3333333333333,898.1611087971409
X83228,1708,1713,463,463,1708.0,1294.6666666666667,901.1502816024117
M22349,1709,1715,464,464,1709.0,1296.0,902.689934731975
X72889,1710,1717,465,465,1710.0,1297.3333333333333,904.2288600049673
T71612,1711,1721,467,467,1711.0,1299.6666666666667,907.2108702273289
U07802,1712,1647,492,492,1647.0,1283.6666666666667,930.5796812909352
J03143,1713,1645,491,491,1645.0,1283.0,929.2719430590579
T90851,1714,1641,489,489,1641.0,1281.3333333333333,926.5536750643179
H80114,1715,1639,488,488,1639.0,1280.6666666666667,925.2408953338593
T47213,1716,1517,392,392,1517.0,1208.3333333333333,790.9375906211795
H51196,1717,1523,395,395,1523.0,1211.6666666666667,795.617617222593
R55310,1718,1527,397,397,1527.0,1214.0,798.7554937799921
H72965,1719,1531,399,399,1531.0,1216.3333333333333,801.8888021730215
M37721,1720,1535,401,401,1535.0,1218.6666666666667,805.0175708505103
R46740,1721,1539,403,403,1539.0,1221.0,808.1418279683595
X75304,1722,1593,406,406,1593.0,1240.3333333333333,817.1001253107089
R36973,1723,1599,409,409,1599.0,1243.6666666666667,821.7463227813869
H04802,1724,1605,443,443,1605.0,1257.3333333333333,866.9428518822464
U35116,1725,1611,476,476,1611.0,1270.6666666666667,908.7376179638194
T57535,1726,1625,481,481,1625.0,1277.3333333333333,916.3772270903669
H40269,1727,1629,483,483,1629.0,1279.6666666666667,919.313194779433
M18930,1728,1633,485,485,1633.0,1282.0,922.2456972952501
M69296,1729,1635,486,486,1635.0,1283.3333333333333,923.7582407533788
M61199,1730,1637,487,487,1637.0,1284.6666666666667,925.2701488168249
R44887,1731,1731,472,472,1731.0,1311.3333333333333,916.2975700934579
T50508,1732,1733,473,473,1732.0,1312.6666666666667,917.833648565101
H47650,1733,1735,445,445,1733.0,1304.3333333333333,882.1988334104393
Z18538,1734,1712,317,317,1712.0,1254.3333333333333,695.1866929000072
T51558,1735,1708,291,291,1708.0,1244.6666666666667,652.4185577207031
M81933,1736,1702,288,288,1702.0,1242.0,647.137054808133
H20543,1737,1700,260,260,1700.0,1232.3333333333333,598.7911150858438
T92736,1738,1690,265,265,1690.0,1231.0,607.2044965207352
T64974,1739,1688,266,266,1688.0,1231.0,608.9072553414155
M98343,1740,1684,268,268,1684.0,1230.6666666666667,612.2598726750302
H48175,1741,1680,270,270,1680.0,1230.3333333333333,615.5962115601981
T55117,1742,1678,271,271,1678.0,1230.3333333333333,617.2792168931317
R39531,1743,1676,272,272,1676.0,1230.3333333333333,618.9583520719062
D42053,1744,1674,259,259,1674.0,1225.6666666666667,596.211680340041
X54871,1745,1672,273,273,1672.0,1230.0,620.5840672892556
L26494,1746,1670,275,275,1670.0,1230.3333333333333,623.9725618771432
H02465,1747,1666,277,277,1666.0,1230.0,627.2531134730308
D16481,1748,1664,278,278,1664.0,1230.0,628.9089019829888
R98441,1749,1662,279,279,1662.0,1230.0,630.5608376504176
T56460,1750,1710,318,318,1710.0,1259.3333333333333,697.5319953674519
T40849,1751,1714,316,316,1714.0,1260.3333333333333,694.5907971233503
L13689,1752,1737,383,383,1737.0,1290.6666666666667,798.4143380391099
H92182,1753,1716,315,315,1716.0,1261.3333333333333,693.1921393514519
U05572,1754,1739,382,382,1739.0,1291.6666666666667,797.2426877030433
H69819,1755,1741,381,381,1741.0,1292.3333333333333,795.9977182547144
T62635,1756,1747,294,294,1747.0,1265.6666666666667,660.3207681348218
T48612,1757,1750,296,296,1750.0,1267.6666666666667,663.8697225408733
J03004,1758,1755,298,298,1755.0,1270.3333333333333,667.5072092975981
H45807,1759,1746,300,300,1746.0,1268.3333333333333,670.4546082992903
T65758,1760,1744,301,301,1744.0,1268.3333333333333,672.0677842480767
X17273,1761,1738,304,304,1738.0,1267.6666666666667,676.7873677901343
H09089,1762,1736,305,305,1736.0,1267.6666666666667,678.3858146525627
X76648,1763,1732,307,307,1732.0,1267.3333333333333,681.5221579840062
R44363,1764,1728,309,309,1728.0,1267.0,684.6434122726678
D31716,1765,1726,310,310,1726.0,1267.0,686.2235866879814
R52624,1766,1722,312,312,1722.0,1266.6666666666667,689.3224414357079
R16543,1767,1720,313,313,1720.0,1266.6666666666667,690.8917122666027
D43951,1768,1718,314,314,1718.0,1266.6666666666667,692.4574102595626
R56443,1769,1511,389,389,1511.0,1223.0,789.9313078471131
U20582,1770,1503,385,385,1503.0,1219.3333333333333,783.7583648669847
R55778,1771,1658,281,281,1658.0,1236.6666666666667,634.7180747446004
M20867,1772,1233,36,36,1233.0,1013.6666666666666,102.90486058779202
L41067,1773,869,19,19,869.0,887.0,55.201506661177234
H05978,1774,871,18,18,871.0,887.6666666666666,52.385862563443176
X83301,1775,875,23,23,875.0,891.0,66.39445193067236
D10522,1776,883,24,24,883.0,894.3333333333334,69.18462963779945
T52905,1777,885,29,29,885.0,897.0,82.92917265461017
T84082,1778,891,32,32,891.0,900.3333333333334,91.08915995749896
R43766,1779,1231,35,35,1231.0,1015.0,100.18069323430194
X02761,1780,1235,37,37,1235.0,1017.3333333333334,105.639228436417
X12791,1781,1499,384,384,1499.0,1221.3333333333333,782.7256850499549
T47025,1782,1237,38,38,1237.0,1019.0,108.36050358421703
R32804,1783,1301,71,71,1301.0,1051.6666666666667,194.62827206775893
T95046,1784,1303,69,69,1303.0,1052.0,189.62436833881432
H54091,1785,1305,73,73,1305.0,1054.3333333333333,199.66539073461985
M86934,1786,1313,72,72,1313.0,1057.0,197.23329125369042
M13450,1787,1315,109,109,1315.0,1070.3333333333333,285.8676934683966
R87747,1788,1317,110,110,1317.0,1071.6666666666667,288.19842853995743
M74524,1789,863,21,21,863.0,891.0,60.806577773554494
X79981,1790,859,40,40,859.0,896.3333333333334,112.26366993800082
H55759,1791,855,42,42,855.0,896.0,117.47447847314693
X02157,1792,851,70,70,851.0,904.3333333333334,187.27950025789445
D15057,1793,791,224,224,791.0,936.0,477.2333673329898
H42884,1794,795,134,134,795.0,907.6666666666666,323.34687980076205
H25940,1795,797,108,108,797.0,900.0,270.9765800610447
T51139,1796,799,132,132,799.0,909.0,319.6891801271867
M83254,1797,803,45,45,803.0,881.6666666666666,124.87494158620146
H22579_,1798,805,46,46,805.0,883.0,127.45597041211694
X89430,1799,819,53,53,819.0,890.3333333333334,145.3151125681162
M95549,1800,821,54,54,821.0,891.6666666666666,147.84077898691686
T84051,1801,831,59,59,831.0,897.0,160.36118417428457
T85165,1802,835,61,61,835.0,899.3333333333334,165.32581579283914
R85326,1803,837,62,62,837.0,900.6666666666666,167.80018902540726
M24069,1804,841,64,64,841.0,903.0,172.72763756163855
X68688,1805,843,65,65,843.0,904.3333333333334,175.18379498563823
R70479,1806,845,66,66,845.0,905.6666666666666,177.63401832765445
M28827,1807,847,67,67,847.0,907.0,180.0783617145697
D14665,1808,1321,112,112,1321.0,1080.3333333333333,293.0067766509324
H73908,1809,1329,116,116,1329.0,1084.6666666666667,302.23878238648
M62762,1810,1333,105,105,1333.0,1082.6666666666667,277.0982902165531
H47107,1811,1409,95,95,1409.0,1105.0,254.49134570665797
T71574,1812,1437,258,258,1437.0,1169.0,585.5098495505342
R86960,1813,1441,416,416,1441.0,1223.3333333333333,822.0572967000882
T75577,1814,1443,257,257,1443.0,1171.3333333333333,584.1895873128718
X90828,1815,1445,418,418,1445.0,1226.0,825.229985785457
X52151,1816,1455,423,423,1455.0,1231.3333333333333,832.8678041477797
H81802,1817,1457,424,424,1457.0,1232.6666666666667,834.4482264477289
X53461,1818,1459,425,425,1459.0,1234.0,836.027864719233
X75304_,1819,1461,426,426,1461.0,1235.3333333333333,837.6067217465354
T64885,1820,1465,428,428,1465.0,1237.6666666666667,840.6910133880775
T99080,1821,1467,429,429,1467.0,1239.0,842.2673547186535
T79473,1822,1473,432,432,1473.0,1242.3333333333333,846.8478820114501
U03090,1823,1475,433,433,1475.0,1243.6666666666667,848.4207821841316
R19361,1824,1479,435,435,1479.0,1246.0,851.4916987563917
D14661,1825,1483,437,437,1483.0,1248.3333333333333,854.5587792212609
R46528,1826,1497,413,413,1497.0,1245.3333333333333,824.865787237504
R46739,1827,1419,100,100,1419.0,1115.3333333333333,266.6176798773308
M28697,1828,1403,92,92,1403.0,1107.6666666666667,247.33354764047834
T94885,1829,1337,120,120,1337.0,1095.3333333333333,311.5904368148719
H46994,1830,1401,91,91,1401.0,1107.3333333333333,244.91325474981025
D13630,1831,1341,122,122,1341.0,1098.0,316.16943907428873
H62828,1832,1343,123,123,1343.0,1099.3333333333333,318.4532693348524
X82166,1833,1345,124,124,1345.0,1100.6666666666667,320.7333490239581
R45942,1834,1353,128,128,1353.0,1105.0,329.7843201453066
L40027,1835,1357,130,130,1357.0,1107.3333333333333,334.29213904728135
D16294,1836,1365,103,103,1365.0,1101.3333333333333,273.0747999801118
J04474,1837,1369,75,75,1369.0,1093.6666666666667,205.36468221462394
X16354,1838,1377,79,79,1377.0,1098.0,215.38550495868628
X68149,1839,1379,80,80,1379.0,1099.3333333333333,217.88174428415908
D63876,1840,1381,81,81,1381.0,1100.6666666666667,220.37320557427867
H45977,1841,1385,83,83,1385.0,1103.0,225.33692121114035
L10386,1842,1387,84,84,1387.0,1104.3333333333333,227.81412056940863
H23005,1843,1391,86,86,1391.0,1106.6666666666667,232.74924949071644
L07592,1844,1397,89,89,1397.0,1110.0,240.11383280322653
L11373,1845,1399,90,90,1399.0,1111.3333333333333,242.56315880150984
H38838,1846,1660,280,280,1660.0,1262.0,636.1930183586915
H89092,1847,1654,283,283,1654.0,1261.3333333333333,641.0828532170162
R70008,1848,988,1920,988,1848.0,1585.3333333333333,1446.4072670618837
R37480,1849,1190,1509,1190,1509.0,1516.0,1467.8112367213214
H70609,1850,1212,1561,1212,1561.0,1541.0,1495.3360176656677
T54360,1851,1208,1563,1208,1563.0,1540.6666666666667,1494.1293049602943
H05910,1852,1206,1564,1206,1564.0,1540.6666666666667,1493.6293801338156
H49652,1853,1204,1537,1204,1537.0,1531.3333333333333,1484.5251034652545
M38258,1854,1200,1535,1200,1535.0,1529.6666666666667,1482.0864236643042
X80910,1855,1196,1506,1196,1506.0,1519.0,1471.1546417596185
M63959,1856,1192,1508,1192,1508.0,1518.6666666666667,1469.9762845849805
J03827,1857,1188,1510,1188,1510.0,1518.3333333333333,1468.7843239615843
M14016,1858,1318,1695,1318,1695.0,1623.6666666666667,1589.9018125769583
T79161,1859,1186,1511,1186,1511.0,1518.6666666666667,1468.4954105847553
T59162,1860,1182,1513,1182,1513.0,1518.3333333333333,1467.2820819559756
H11054,1861,1178,1515,1178,1515.0,1518.0,1466.054996047139
M23254,1862,1176,1516,1176,1516.0,1518.0,1465.539544274589
T84057,1863,1174,1517,1174,1517.0,1518.0,1465.0203033694024
H29483,1864,1170,1505,1170,1505.0,1513.0,1459.404213693392
U07158,1865,1162,1523,1162,1523.0,1516.6666666666667,1461.0078584960183
X66924,1866,1216,1559,1216,1559.0,1547.0,1500.2168412475507
R43976,1867,1218,1558,1218,1558.0,1547.6666666666667,1501.1369418493439
R42994,1868,1224,1555,1224,1555.0,1549.0,1503.4487712439452
H22842,1869,1232,1551,1232,1551.0,1550.6666666666667,1506.4180064308684
T83644,1870,1306,1701,1306,1701.0,1625.6666666666667,1588.6922232833913
T41094,1871,1302,1703,1302,1703.0,1625.3333333333333,1587.5353000595308
H09149,1872,1296,1705,1296,1705.0,1624.3333333333333,1585.3695868133486
